日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2015/1/7,自營商,568504,37034,540266,38686,28238,-1652,307839,16388,340353,26268,-32514,-9879
2015/1/7,投信,98,167,1098,505,-1000,-338,2458,3064,2947,3018,-489,45
2015/1/7,外資及陸資,69687,49480,84363,45816,-14676,3664,207359,68623,287783,59498,-80424,9125
2015/1/8,自營商,568679,60878,525111,53884,43568,6994,370654,25759,359632,28724,11022,-2965
2015/1/8,投信,702,1263,80,145,622,1118,2824,3802,2692,2636,132,1166
2015/1/8,外資及陸資,120609,74449,99615,59618,20994,14831,232017,82467,292995,57872,-60978,24595
2015/1/9,自營商,522332,51857,562771,52855,-40439,-998,365562,22449,394788,26648,-29226,-4199
2015/1/9,投信,289,514,357,603,-68,-89,2777,3723,2713,2652,64,1071
2015/1/9,外資及陸資,88634,51300,92841,67463,-4207,-16163,225427,69461,290510,60706,-65083,8755
2015/1/12,自營商,469112,39943,450930,45855,18182,-5912,393333,21210,404229,31243,-10896,-10033
2015/1/12,投信,202,333,188,329,14,4,2782,3699,2704,2630,78,1068
2015/1/12,外資及陸資,71647,49403,69696,40021,1951,9382,229964,77917,292613,59874,-62649,18043
2015/1/13,自營商,532735,59641,521839,59172,10896,469,417466,24097,418930,33537,-1464,-9440
2015/1/13,投信,222,269,387,653,-165,-384,2807,3698,2894,3009,-87,689
2015/1/13,外資及陸資,83243,66266,78186,59160,5057,7106,236888,86492,295020,61410,-58132,25082
2015/1/14,自營商,601339,58014,620491,60814,-19152,-2800,358134,18690,362629,30766,-4495,-12076
2015/1/14,投信,155,272,1348,932,-1193,-660,2646,3535,3187,3509,-541,26
2015/1/14,外資及陸資,76622,58434,97808,68899,-21186,-10465,221821,75010,297866,60903,-76045,14107
2015/1/15,自營商,419041,52087,433611,48506,-14570,3581,383494,19278,402965,27853,-19471,-8575
2015/1/15,投信,308,459,274,457,34,2,2694,3572,3201,3543,-507,29
2015/1/15,外資及陸資,79767,60807,75831,58345,3936,2462,230496,79440,302675,62885,-72179,16555
2015/1/16,自營商,586658,78281,605993,79362,-19335,-1081,385164,19538,423622,29015,-38458,-9477
2015/1/16,投信,483,870,531,843,-48,27,2699,3664,3254,3603,-555,61
2015/1/16,外資及陸資,129460,107214,140802,108397,-11342,-1183,236256,81061,319741,65626,-83485,15435
2015/1/19,自營商,534377,65657,517021,62738,17356,2919,398614,19701,419574,26224,-20960,-6523
2015/1/19,投信,1324,1987,1231,1830,93,157,2797,3850,3259,3634,-462,217
2015/1/19,外資及陸資,117242,117158,113969,114429,3273,2729,238330,80565,318356,61988,-80026,18577
2015/1/20,自營商,575401,61699,516985,64329,58416,-2630,441401,21424,403651,30654,37750,-9229
2015/1/20,投信,1719,2497,1702,2533,17,-36,2852,3921,3297,3741,-445,180
2015/1/20,外資及陸資,114759,103223,108924,94225,5835,8998,252926,95919,327353,67988,-74427,27931
2015/1/21,自營商,510075,64772,504645,61371,5430,3401,183998,10176,197098,20015,-13100,-9839
2015/1/21,投信,1364,2174,2281,1935,-917,239,2636,3591,3225,3667,-589,-76
2015/1/21,外資及陸資,93252,78615,84039,72776,9213,5839,175004,73560,181711,43895,-6707,29665
2015/1/22,自營商,335002,39956,321430,38881,13572,1075,242022,12595,241393,21206,629,-8611
2015/1/22,投信,313,563,288,536,25,27,2780,3886,3342,3934,-562,-48
2015/1/22,外資及陸資,90715,57732,83749,55373,6966,2359,199590,80550,199560,47973,30,32577
2015/1/23,自營商,345338,38047,324342,40053,20996,-2006,280837,13742,258878,24480,21959,-10738
2015/1/23,投信,293,527,285,461,8,66,2926,4219,3480,4200,-554,19
2015/1/23,外資及陸資,86638,54391,74718,50723,11920,3668,227634,86009,215363,48575,12271,37434
2015/1/26,自營商,246754,28628,251899,25659,-5145,2969,292187,14852,275267,22608,16920,-7756
2015/1/26,投信,47,87,110,191,-63,-104,2896,4179,3513,4264,-617,-85
2015/1/26,外資及陸資,50754,44021,48666,41520,2088,2501,234112,90100,219703,49835,14409,40265
2015/1/27,自營商,340118,36257,336380,38198,3738,-1941,314337,16131,293646,25923,20691,-9792
2015/1/27,投信,204,297,216,388,-12,-91,2909,4162,3538,4340,-629,-177
2015/1/27,外資及陸資,55754,43730,57784,49719,-2030,-5989,238744,86355,226212,51286,12532,35069
2015/1/28,自營商,351671,29951,328588,29696,23083,255,266660,15440,265829,24798,831,-9358
2015/1/28,投信,236,433,1041,445,-805,-12,2953,4333,3632,4519,-679,-186
2015/1/28,外資及陸資,56900,42661,55297,36218,1603,6443,244152,92313,229574,50749,14578,41564
2015/1/29,自營商,376822,46855,389387,53066,-12565,-6211,304834,12846,316556,28278,-11722,-15432
2015/1/29,投信,140,261,531,737,-391,-476,2880,4174,3950,4833,-1070,-659
2015/1/29,外資及陸資,70636,53294,83536,66003,-12900,-12709,248108,84163,245868,56382,2240,27781
2015/1/30,自營商,327063,35702,327322,37252,-259,-1550,315248,12485,326951,28984,-11703,-16500
2015/1/30,投信,138,252,282,525,-144,-273,2832,4070,4046,5000,-1214,-930
2015/1/30,外資及陸資,66777,53351,65513,54604,1264,-1253,255682,82398,251923,56013,3759,26385
2015/2/2,自營商,291914,35174,300765,35780,-8851,-606,332738,14586,353507,31809,-20769,-17223
2015/2/2,投信,175,320,218,407,-43,-87,2895,4199,4152,5218,-1257,-1020
2015/2/2,外資及陸資,59773,53586,51339,47932,8434,5654,268077,92544,256252,60382,11825,32162
2015/2/3,自營商,344303,40874,327467,36883,16836,3991,352294,16789,356344,30139,-4050,-13350
2015/2/3,投信,487,807,211,386,276,421,2966,4249,3947,4852,-981,-604
2015/2/3,外資及陸資,58361,51671,60436,52862,-2075,-1191,270417,93913,260781,62655,9636,31259
2015/2/4,自營商,421942,40017,413409,36640,8533,3377,316078,18160,311361,28246,4717,-10087
2015/2/4,投信,288,521,972,329,-684,192,3001,4426,3892,4841,-891,-415
2015/2/4,外資及陸資,58485,47235,65542,47624,-7057,-389,263925,92546,259196,61408,4729,31138
2015/2/5,自營商,252966,32853,268640,31574,-15674,1279,335575,19351,346739,28295,-11164,-8945
2015/2/5,投信,55,97,160,282,-105,-185,2942,4324,3938,4923,-996,-599
2015/2/5,外資及陸資,55874,49938,58925,47679,-3051,2259,265255,92421,263189,58970,2066,33451
2015/2/6,自營商,293803,41381,321531,38818,-27728,2563,341314,21338,380232,27654,-38918,-6316
2015/2/6,投信,95,179,316,566,-221,-387,2765,4001,3982,4983,-1217,-983
2015/2/6,外資及陸資,64126,47320,71395,60169,-7269,-12849,267029,82058,271652,61499,-4623,20559
2015/2/9,自營商,282057,31366,281566,34920,491,-3554,354288,20102,392758,29996,-38470,-9895
2015/2/9,投信,153,261,321,564,-168,-303,2647,3782,4032,5066,-1385,-1284
2015/2/9,外資及陸資,61403,55600,54936,48529,6467,7071,274765,89903,273023,62265,1742,27638
2015/2/10,自營商,286150,36180,319245,37054,-33095,-874,345332,22707,416736,33451,-71404,-10744
2015/2/10,投信,511,412,573,868,-62,-456,2528,3373,3975,5109,-1447,-1736
2015/2/10,外資及陸資,64125,52129,65814,63257,-1689,-11128,278088,84769,277561,68394,527,16375
2015/2/11,自營商,425307,49629,396846,48630,28461,999,316644,19795,337399,29285,-20755,-9491
2015/2/11,投信,1586,2850,2147,2379,-561,471,2620,3764,3918,5035,-1298,-1272
2015/2/11,外資及陸資,79672,59603,66456,52435,13216,7168,288621,93370,277744,69656,10877,23713
2015/2/12,自營商,226413,35045,245415,32286,-19002,2759,331659,21704,371090,28527,-39431,-6823
2015/2/12,投信,1236,2154,1526,2544,-290,-390,2453,3465,4041,5127,-1588,-1662
2015/2/12,外資及陸資,92401,100885,93235,106262,-834,-5377,307634,98138,297504,79666,10130,18471
2015/2/13,自營商,329283,38758,323762,39882,5521,-1124,357553,21963,391240,29850,-33687,-7886
2015/2/13,投信,1684,2871,1357,2319,327,552,2694,3830,3969,4976,-1275,-1145
2015/2/13,外資及陸資,120473,92948,112254,83976,8219,8972,349908,105606,331614,78096,18294,27510
2015/2/24,自營商,410798,58932,392265,51719,18533,7213,157328,13578,213080,16970,-55752,-3392
2015/2/24,投信,1034,1456,1502,1355,-468,101,2458,3667,3449,5206,-991,-1539
2015/2/24,外資及陸資,84019,68754,81969,62558,2050,6196,247540,92133,203084,55324,44456,36809
2015/2/25,自營商,304964,27111,306376,26868,-1412,243,190416,14053,243725,17303,-53309,-3251
2015/2/25,投信,189,349,979,316,-790,33,2443,3671,3824,5182,-1381,-1510
2015/2/25,外資及陸資,59151,43763,47659,37930,11492,5833,260372,96305,205924,53215,54448,43089
2015/2/26,自營商,282432,30627,298645,31390,-16213,-763,241451,14661,310976,18835,-69525,-4174
2015/2/26,投信,183,227,328,444,-145,-217,2373,3529,3909,5257,-1536,-1727
2015/2/26,外資及陸資,59602,35929,64879,44206,-5277,-8277,272107,91305,222760,56705,49347,34600
2015/3/2,自營商,260140,32033,275261,31624,-15121,409,256481,17229,340734,20941,-84253,-3711
2015/3/2,投信,153,289,187,347,-34,-58,2355,3492,3925,5276,-1570,-1784
2015/3/2,外資及陸資,52356,36918,54324,47223,-1968,-10305,276852,85895,229234,61699,47618,24197
2015/3/3,自營商,313213,35823,324142,35402,-10929,421,269912,20063,364855,23336,-94943,-3272
2015/3/3,投信,339,370,157,295,182,75,2478,3550,3866,5255,-1388,-1705
2015/3/3,外資及陸資,61590,42192,69072,49739,-7482,-7547,279251,81727,238920,65134,40331,16593
2015/3/4,自營商,316541,29625,295593,29690,20948,-65,228219,16465,306691,19824,-78472,-3360
2015/3/4,投信,189,339,970,320,-781,19,2399,3571,3858,5258,-1459,-1686
2015/3/4,外資及陸資,51183,38431,46505,32358,4678,6073,284053,86012,236255,63334,47798,22678
2015/3/5,自營商,283447,36519,310202,35718,-26755,801,245900,17960,351375,20471,-105475,-2510
2015/3/5,投信,95,151,214,398,-119,-247,2300,3351,3878,5277,-1578,-1927
2015/3/5,外資及陸資,61724,49285,67891,55062,-6167,-5777,288181,84157,246695,68088,41486,16069
2015/3/6,自營商,272638,39294,273635,35431,-997,3863,254487,21664,361037,20345,-106550,1318
2015/3/6,投信,90,158,96,174,-6,-16,2285,3335,3869,5288,-1584,-1953
2015/3/6,外資及陸資,68826,47761,57225,44185,11601,3576,301326,87676,248158,67694,53168,19982
2015/3/9,自營商,289720,40737,313974,43447,-24254,-2710,258911,21238,390002,22541,-131091,-1303
2015/3/9,投信,252,308,309,392,-57,-84,2324,3394,3964,5417,-1640,-2023
2015/3/9,外資及陸資,58422,44561,67518,51777,-9096,-7216,303784,83977,259851,72082,43933,11895
2015/3/10,自營商,355010,41971,367678,42269,-12668,-298,265175,22995,408997,24581,-143822,-1586
2015/3/10,投信,192,231,483,914,-291,-683,2408,3410,4339,6107,-1931,-2697
2015/3/10,外資及陸資,71907,54827,84591,58758,-12684,-3931,308950,84619,276822,76864,32128,7755
2015/3/11,自營商,548948,44126,521428,48117,27520,-3991,235334,19170,347934,24664,-112600,-5494
2015/3/11,投信,395,733,1147,660,-752,73,2527,3722,4465,6341,-1938,-2619
2015/3/11,外資及陸資,89872,65163,83369,51333,6503,13830,313787,91802,280067,70730,33720,21072
2015/3/12,自營商,428026,49627,415849,43331,12177,6296,262331,24574,363395,23904,-101064,670
2015/3/12,投信,262,481,144,273,118,208,2551,3801,4371,6236,-1820,-2435
2015/3/12,外資及陸資,72840,57062,72308,51127,532,5935,325939,97018,292731,69835,33208,27183
2015/3/13,自營商,302627,33329,302638,37005,-11,-3676,271720,22903,373141,26158,-101421,-3254
2015/3/13,投信,387,737,374,702,13,35,2564,3833,4371,6230,-1807,-2398
2015/3/13,外資及陸資,62547,63175,66072,71924,-3525,-8749,330660,93967,301068,75561,29592,18406
2015/3/16,自營商,329954,46210,347357,52628,-17403,-6418,282517,19099,401013,28738,-118496,-9640
2015/3/16,投信,1801,3242,1995,3570,-194,-328,2465,3648,4466,6359,-2001,-2711
2015/3/16,外資及陸資,97972,107063,96418,110994,1554,-3931,341703,94162,310405,80327,31298,13835
2015/3/17,自營商,472235,67559,461626,67689,10609,-130,288632,19784,396535,29484,-107903,-9700
2015/3/17,投信,2318,3838,2100,3580,218,258,2480,3672,4260,6124,-1780,-2452
2015/3/17,外資及陸資,116235,110101,114391,112103,1844,-2002,352170,97866,318397,85281,33773,12585
2015/3/18,自營商,563350,86686,509973,69571,53377,17115,170590,14211,213937,23807,-43347,-9596
2015/3/18,投信,1261,1950,1966,1592,-705,358,2535,3844,4069,5670,-1534,-1827
2015/3/18,外資及陸資,114894,72742,102286,51427,12608,21315,255093,99763,204028,61458,51065,38305
2015/3/19,自營商,401418,43877,414854,39060,-13436,4817,225508,21273,283136,26519,-57628,-5246
2015/3/19,投信,283,496,205,378,78,118,2688,4145,4144,5871,-1456,-1726
2015/3/19,外資及陸資,99128,52475,87846,55616,11282,-3141,282301,100175,220228,64354,62073,35821
2015/3/20,自營商,232192,25715,242770,25215,-10578,500,236531,22188,304619,26976,-68088,-4788
2015/3/20,投信,72,139,113,212,-41,-73,2670,4114,4167,5911,-1497,-1797
2015/3/20,外資及陸資,46033,32281,56750,41254,-10717,-8973,287479,97323,236287,70986,51192,26337
2015/3/23,自營商,244929,29195,245386,26796,-457,2399,244545,23775,313086,26191,-68541,-2416
2015/3/23,投信,165,296,71,132,94,164,2761,4269,4164,5900,-1403,-1632
2015/3/23,外資及陸資,58183,44232,61527,47642,-3344,-3410,289580,92071,241757,69146,47823,22925
2015/3/24,自營商,284664,33614,286622,36052,-1958,-2438,250834,22080,321663,26949,-70829,-4869
2015/3/24,投信,197,204,497,944,-300,-740,2807,4184,4510,6551,-1703,-2367
2015/3/24,外資及陸資,58801,46102,63773,50182,-4972,-4080,294474,90815,251053,72145,43421,18670
2015/3/25,自營商,429030,33523,453106,41213,-24076,-7690,208002,18214,290705,30691,-82703,-12477
2015/3/25,投信,49,93,895,455,-846,-362,2616,3952,4440,6672,-1824,-2720
2015/3/25,外資及陸資,65235,50037,71452,57511,-6217,-7474,287654,83389,250143,72270,37511,11118
2015/3/26,自營商,404841,40194,421824,41199,-16983,-1005,222120,18592,321546,31674,-99426,-13082
2015/3/26,投信,152,231,547,945,-395,-714,2574,3793,4793,7207,-2219,-3413
2015/3/26,外資及陸資,89898,63042,99346,64085,-9448,-1043,297088,83211,268308,74496,28780,8715
2015/3/27,自營商,463199,49039,498341,47661,-35142,1378,254087,22335,388811,33741,-134724,-11405
2015/3/27,投信,154,268,1443,2716,-1289,-2448,2414,3459,5922,9298,-3508,-5839
2015/3/27,外資及陸資,95809,65782,120735,83624,-24926,-17842,306009,73355,301817,83470,4192,-10115
2015/3/30,自營商,335369,29300,334514,30595,855,-1295,260879,21242,395149,34022,-134270,-12781
2015/3/30,投信,117,108,81,144,36,-36,2400,3427,5872,9308,-3472,-5881
2015/3/30,外資及陸資,75562,55879,70933,53409,4629,2470,314770,75447,306217,83399,8553,-7952
2015/3/31,自營商,378722,37855,359943,35774,18779,2081,277429,21758,392684,32343,-115255,-10585
2015/3/31,投信,530,813,278,414,252,399,2394,3353,5614,8852,-3220,-5500
2015/3/31,外資及陸資,70536,52689,72410,51856,-1874,833,317848,76076,311215,83206,6633,-7130
2015/4/1,自營商,572442,47075,576739,49312,-4297,-2237,269156,20067,363262,32742,-94106,-12676
2015/4/1,投信,257,477,944,625,-687,-148,2503,3535,5765,9139,-3262,-5604
2015/4/1,外資及陸資,94095,57009,90526,56628,3569,381,317405,77495,306239,84343,11166,-6847
2015/4/2,自營商,463558,53666,439712,49489,23846,4177,314000,23644,384244,32021,-70244,-8377
2015/4/2,投信,463,797,102,192,361,605,2663,3858,5564,8918,-2901,-5060
2015/4/2,外資及陸資,89066,62892,71446,49996,17620,12896,336574,84350,308969,78072,27605,6278
2015/4/7,自營商,283079,29683,289158,26304,-6079,3379,316325,26762,393059,31898,-76734,-5135
2015/4/7,投信,504,790,127,235,377,555,2995,4331,5519,8845,-2524,-4513
2015/4/7,外資及陸資,56405,37665,62788,43786,-6383,-6121,334746,79305,313286,79017,21460,288
2015/4/8,自營商,414971,43032,438283,47365,-23312,-4333,264298,22938,368624,32289,-104326,-9351
2015/4/8,投信,88,166,859,483,-771,-317,2808,4133,5593,8933,-2785,-4800
2015/4/8,外資及陸資,66934,46283,77848,54787,-10914,-8504,326332,75473,316990,83801,9342,-8328
2015/4/9,自營商,592814,68207,582902,71899,9912,-3692,285197,21930,379444,34701,-94247,-12771
2015/4/9,投信,330,615,338,631,-8,-16,2821,4157,5614,8973,-2793,-4816
2015/4/9,外資及陸資,119813,82116,95661,72987,24152,9129,354618,79328,321114,78569,33504,759
2015/4/10,自營商,479220,55551,460816,52702,18404,2849,307967,24761,383734,34762,-75767,-10001
2015/4/10,投信,906,614,251,464,655,150,3518,4408,5656,9105,-2138,-4697
2015/4/10,外資及陸資,98402,75664,94653,72898,3749,2766,365932,83422,329196,79520,36736,3902
2015/4/13,自營商,310544,39742,329496,32939,-18952,6803,308326,28689,402922,31916,-94596,-3226
2015/4/13,投信,2704,4521,2282,3975,422,546,3874,4969,5590,9124,-1716,-4155
2015/4/13,外資及陸資,105612,107250,103734,112984,1878,-5734,378057,82508,339044,83722,39013,-1215
2015/4/14,自營商,304158,40577,315397,42212,-11239,-1635,306748,28199,412082,32929,-105334,-4731
2015/4/14,投信,3197,4385,2647,4166,550,219,4338,5136,5504,9064,-1166,-3928
2015/4/14,外資及陸資,92608,89418,95005,91480,-2397,-2062,388301,87633,351573,90978,36728,-3345
2015/4/15,自營商,663861,95598,719470,97901,-55609,-2303,147798,16901,256111,23841,-108313,-6940
2015/4/15,投信,2698,3762,3803,5107,-1105,-1345,4041,4182,5697,9204,-1656,-5022
2015/4/15,外資及陸資,141696,97426,182553,119230,-40857,-21804,255820,70383,251701,78765,4119,-8382
2015/4/16,自營商,389642,50643,373575,42645,16067,7998,213083,21835,305050,20931,-91967,904
2015/4/16,投信,351,635,106,203,245,432,4222,4556,5633,9203,-1411,-4647
2015/4/16,外資及陸資,116056,82765,94628,58904,21428,23861,279197,78903,254844,62892,24353,16012
2015/4/17,自營商,413964,37968,438334,45096,-24370,-7128,226682,18025,344021,25262,-117339,-7237
2015/4/17,投信,829,608,251,460,578,148,4789,4674,5622,9131,-833,-4457
2015/4/17,外資及陸資,87178,45268,99718,62722,-12540,-17454,292344,68900,280122,70430,12222,-1530
2015/4/20,自營商,484522,45373,474473,49523,10049,-4150,254999,16644,362291,27802,-107292,-11157
2015/4/20,投信,520,329,322,595,198,-266,5094,4600,5729,9315,-635,-4715
2015/4/20,外資及陸資,109253,71323,108700,68058,553,3265,304344,73527,292540,72870,11804,657
2015/4/21,自營商,394381,40932,400512,41942,-6131,-1010,266822,17053,380191,29150,-113369,-12097
2015/4/21,投信,165,154,149,269,16,-115,5156,4561,5775,9387,-619,-4826
2015/4/21,外資及陸資,83569,50688,92526,61766,-8957,-11078,314714,72838,311375,83300,3339,-10462
2015/4/22,自營商,649760,58806,614172,53764,35588,5042,231132,19805,330236,26837,-99104,-7033
2015/4/22,投信,427,785,674,133,-247,652,5178,4785,5524,8973,-346,-4188
2015/4/22,外資及陸資,149720,92344,107475,70839,42245,21505,346782,78795,303030,67712,43752,11083
2015/4/23,自營商,925258,94474,932089,80520,-6831,13954,323052,36736,429598,29844,-106546,6891
2015/4/23,投信,940,1520,171,312,769,1208,5492,5319,5069,8389,423,-3070
2015/4/23,外資及陸資,233076,121028,212926,110366,20150,10662,386251,95715,323053,72564,63198,23151
2015/4/24,自營商,758674,98431,769631,97142,-10957,1289,379546,42569,496817,34368,-117271,8201
2015/4/24,投信,983,1507,200,229,783,1278,5953,5945,4747,7790,1206,-1845
2015/4/24,外資及陸資,259187,142047,261952,154510,-2765,-12463,403763,99758,343127,87992,60636,11766
2015/4/27,自營商,581429,64864,566582,61078,14847,3786,440052,47445,542593,35530,-102541,11915
2015/4/27,投信,229,445,297,373,-68,72,5784,5799,4646,7576,1138,-1777
2015/4/27,外資及陸資,204271,119876,195473,112064,8798,7812,428346,115507,358890,94905,69456,20602
